model,train_profile,test_profile,snr_db,ber,errors,trials,num_rows
single_branch_n0_gate,umi_normalized,tdl_E_100ns,18.0,9.51319565007716e-06,101,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_100ns,20.0,3.955982349537037e-06,42,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_10ns,-10.0,0.3898027208116319,4138470,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_10ns,-8.0,0.3561255372600791,3780925,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_10ns,-6.0,0.31692721519941164,3364763,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_10ns,-4.0,0.2713721004533179,2881112,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_10ns,-2.0,0.21991136338975695,2334762,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_10ns,0.0,0.16424824279031636,1743796,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_10ns,2.0,0.10855036606023341,1152461,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_10ns,4.0,0.05994773205415702,636455,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_10ns,6.0,0.025225227261766976,267812,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_10ns,8.0,0.007027049123505016,74605,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_10ns,10.0,0.0010769690996334878,11434,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_10ns,12.0,7.535204475308642e-05,800,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_10ns,14.0,3.861792293595679e-06,41,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_10ns,16.0,7.535204475308642e-07,8,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_10ns,18.0,0.0,0,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_10ns,20.0,0.0,0,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_300ns,-10.0,0.39267683617862653,4168984,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_300ns,-8.0,0.3596242268880208,3818070,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_300ns,-6.0,0.3212073055314429,3410204,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_300ns,-4.0,0.2768417170018326,2939182,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_300ns,-2.0,0.22693351463035302,2409315,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_300ns,0.0,0.17318687909915123,1838696,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_300ns,2.0,0.11935236424575617,1267144,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_300ns,4.0,0.07157681312090085,759919,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_300ns,6.0,0.03575718255690587,379628,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_300ns,8.0,0.014381220311294367,152683,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_300ns,10.0,0.00467474666642554,49631,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_300ns,12.0,0.001318566593123071,13999,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_300ns,14.0,0.0003693192093460648,3921,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_300ns,16.0,0.0001222586926118827,1298,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_300ns,18.0,4.003077377507716e-05,425,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_300ns,20.0,1.4505268614969136e-05,154,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_30ns,-10.0,0.39012230767144096,4141863,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_30ns,-8.0,0.3565457190996335,3785386,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_30ns,-6.0,0.3174064542040413,3369851,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_30ns,-4.0,0.2719674757969232,2887433,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_30ns,-2.0,0.22057474395375193,2341805,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_30ns,0.0,0.1651898607795621,1753793,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_30ns,2.0,0.10962827706042631,1163905,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_30ns,4.0,0.061208748523099925,649843,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_30ns,6.0,0.02629984161000193,279221,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_30ns,8.0,0.007738466616030093,82158,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_30ns,10.0,0.0013386290750385802,14212,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_30ns,12.0,0.00012734495563271605,1352,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_30ns,14.0,1.1302806712962962e-05,120,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_30ns,16.0,2.6373215663580245e-06,28,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_30ns,18.0,4.709502797067901e-07,5,10616832,6
single_branch_n0_gate,umi_normalized,tdl_E_30ns,20.0,1.8838011188271604e-07,2,10616832,6
single_branch_n0_gate,umi_normalized,uma_normalized,-10.0,0.40349927360628857,4283884,10616832,6
single_branch_n0_gate,umi_normalized,uma_normalized,-8.0,0.37268462004484953,3956730,10616832,6
single_branch_n0_gate,umi_normalized,uma_normalized,-6.0,0.3363932856807002,3571431,10616832,6
single_branch_n0_gate,umi_normalized,uma_normalized,-4.0,0.2942419169861593,3123917,10616832,6
single_branch_n0_gate,umi_normalized,uma_normalized,-2.0,0.24726877094786845,2625211,10616832,6
single_branch_n0_gate,umi_normalized,uma_normalized,0.0,0.19697589638792437,2091260,10616832,6
single_branch_n0_gate,umi_normalized,uma_normalized,2.0,0.14689947057653358,1559607,10616832,6
single_branch_n0_gate,umi_normalized,uma_normalized,4.0,0.10210258578076775,1084006,10616832,6
single_branch_n0_gate,umi_normalized,uma_normalized,6.0,0.06666159924165702,707735,10616832,6
single_branch_n0_gate,umi_normalized,uma_normalized,8.0,0.04186776243610146,444503,10616832,6
single_branch_n0_gate,umi_normalized,uma_normalized,10.0,0.026356167263454862,279819,10616832,6
single_branch_n0_gate,umi_normalized,uma_normalized,12.0,0.016964853545765816,180113,10616832,6
single_branch_n0_gate,umi_normalized,uma_normalized,14.0,0.011182902771749614,118727,10616832,6
single_branch_n0_gate,umi_normalized,uma_normalized,16.0,0.007542080349392361,80073,10616832,6
single_branch_n0_gate,umi_normalized,uma_normalized,18.0,0.005250436288339121,55743,10616832,6
single_branch_n0_gate,umi_normalized,uma_normalized,20.0,0.0038243046513310184,40602,10616832,6
single_branch_n0_gate,umi_normalized,umi_normalized,-10.0,0.3959329864125193,4203554,10616832,6
single_branch_n0_gate,umi_normalized,umi_normalized,-8.0,0.36314307318793404,3855429,10616832,6
single_branch_n0_gate,umi_normalized,umi_normalized,-6.0,0.3251852341640143,3452437,10616832,6
single_branch_n0_gate,umi_normalized,umi_normalized,-4.0,0.28138695234133876,2987438,10616832,6
single_branch_n0_gate,umi_normalized,umi_normalized,-2.0,0.2323430379231771,2466747,10616832,6
single_branch_n0_gate,umi_normalized,umi_normalized,0.0,0.17985544086974345,1909495,10616832,6
single_branch_n0_gate,umi_normalized,umi_normalized,2.0,0.12753578468605323,1354026,10616832,6
single_branch_n0_gate,umi_normalized,umi_normalized,4.0,0.08126218819323881,862747,10616832,6
single_branch_n0_gate,umi_normalized,umi_normalized,6.0,0.04614606315706983,489925,10616832,6
single_branch_n0_gate,umi_normalized,umi_normalized,8.0,0.024252338173948687,257483,10616832,6
single_branch_n0_gate,umi_normalized,umi_normalized,10.0,0.012954240963782794,137533,10616832,6
single_branch_n0_gate,umi_normalized,umi_normalized,12.0,0.007533980004581405,79987,10616832,6
single_branch_n0_gate,umi_normalized,umi_normalized,14.0,0.004654589994454089,49417,10616832,6
single_branch_n0_gate,umi_normalized,umi_normalized,16.0,0.0029723555953414353,31557,10616832,6
single_branch_n0_gate,umi_normalized,umi_normalized,18.0,0.0019059357819733796,20235,10616832,6
single_branch_n0_gate,umi_normalized,umi_normalized,20.0,0.0012290860399787808,13049,10616832,6
